Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/6/2020,ID-KU,Kalimantan Utara,7,0,0,7,15,0,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,10.80,23.13,0.00,0.00,0.00%,0.00%,,1.00
4/6/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,1.45,0.00,0.72,50.00%,0.00%,1.00,1.00
4/6/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,5.18,0.00,2.07,40.00%,40.00%,0.00,1.00
4/6/2020,ID-LA,Lampung,1,0,0,1,12,3,7,2,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,1.32,0.00,0.33,25.00%,58.33%,,1.00
4/6/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,100.00%,1.00,1.00
4/6/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
4/6/2020,ID-NB,Nusa Tenggara Barat,3,0,0,3,9,0,0,9,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.57,1.71,0.00,0.00,0.00%,0.00%,,1.00
4/6/2020,ID-PA,Papua,0,1,0,-1,26,2,4,20,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,5.99,0.23,0.46,7.69%,15.38%,0.00,
4/6/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.88,50.00%,50.00%,1.00,1.00
4/6/2020,ID-RI,Riau,1,0,0,1,12,2,1,9,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,1.98,0.00,0.33,16.67%,8.33%,1.00,0.00
4/6/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,1.28,0.00,0.00,0.00%,0.00%,1.00,1.00
4/6/2020,ID-SN,Sulawesi Selatan,29,0,0,29,111,11,21,79,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.08,11.77,0.00,1.17,9.91%,18.92%,14.50,0.00
4/6/2020,ID-ST,Sulawesi Tengah,0,0,0,0,5,2,0,3,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,1.69,0.00,0.68,40.00%,0.00%,0.00,1.00
4/6/2020,ID-SG,Sulawesi Tenggara,1,0,0,1,6,0,1,5,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.38,2.28,0.00,0.00,0.00%,16.67%,,1.00
4/6/2020,ID-SA,Sulawesi Utara,2,0,0,2,5,1,1,3,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,1.89,0.00,0.38,20.00%,20.00%,,1.00
4/6/2020,ID-SB,Sumatera Barat,10,0,0,10,18,0,0,18,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.81,3.26,0.00,0.00,0.00%,0.00%,,1.00
4/6/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,1.95,0.00,0.24,12.50%,12.50%,0.00,1.00
4/6/2020,ID-SU,Sumatera Utara,1,0,0,1,26,5,0,21,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.07,1.75,0.00,0.34,19.23%,0.00%,,1.00
4/7/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,0.00%,1.00,1.00
4/7/2020,ID-BA,Bali,0,0,0,0,43,2,20,21,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.00,10.20,0.00,0.47,4.65%,46.51%,0.00,1.00
4/7/2020,ID-BT,Banten,6,1,0,5,181,21,9,151,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.56,16.88,0.09,1.96,11.60%,4.97%,0.67,1.00
4/7/2020,ID-BE,Bengkulu,0,0,0,0,2,2,0,0,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,1.00,0.00,1.00,100.00%,0.00%,1.00,1.00
4/7/2020,ID-JK,DKI Jakarta,110,14,3,93,1338,157,97,1084,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,10.14,123.36,1.29,14.48,11.73%,7.25%,1.12,2.00
4/7/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,0,1,38,3,4,31,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,10.47,0.00,0.83,7.89%,10.53%,0.33,1.00
4/7/2020,IDN,Indonesia,247,12,12,223,2738,221,204,2313,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.93,10.32,0.05,0.83,8.07%,7.45%,1.13,1.09
4/7/2020,ID-JA,Jambi,0,0,0,0,2,0,12,-10,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,0.57,0.00,0.00,0.00%,600.00%,1.00,1.00
4/7/2020,ID-JB,Jawa Barat,79,0,3,76,398,33,22,343,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.75,8.81,0.00,0.73,8.29%,5.53%,3.95,0.00
4/7/2020,ID-JT,Jawa Tengah,1,0,0,1,131,32,34,65,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.03,3.60,0.00,0.88,24.43%,25.95%,0.08,0.00
4/7/2020,ID-JI,Jawa Timur,5,0,1,4,194,16,41,137,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.12,4.79,0.00,0.40,8.25%,21.13%,1.67,1.00
4/7/2020,ID-KB,Kalimantan Barat,0,0,1,-1,10,3,4,3,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1.84,0.00,0.55,30.00%,40.00%,1.00,1.00
4/7/2020,ID-KS,Kalimantan Selatan,0,2,0,-2,18,3,0,15,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,4.47,0.50,0.75,16.67%,0.00%,0.00,
4/7/2020,ID-KT,Kalimantan Tengah,0,0,2,-2,20,1,44,-25,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,7.78,0.00,0.39,5.00%,220.00%,0.00,1.00
4/7/2020,ID-KI,Kalimantan Timur,0,0,0,0,30,1,3,26,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.00,8.45,0.00,0.28,3.33%,10.00%,0.00,1.00
4/7/2020,ID-KU,Kalimantan Utara,0,0,0,0,15,0,0,15,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,23.13,0.00,0.00,0.00%,0.00%,0.00,1.00
4/7/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,1.45,0.00,0.72,50.00%,0.00%,1.00,1.00
4/7/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,5.18,0.00,2.07,40.00%,40.00%,1.00,1.00
4/7/2020,ID-LA,Lampung,0,0,0,0,12,3,7,2,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,1.32,0.00,0.33,25.00%,58.33%,0.00,1.00
4/7/2020,ID-MA,Maluku,0,0,0,0,1,0,1,0,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,0.54,0.00,0.00,0.00%,100.00%,1.00,1.00
4/7/2020,ID-MU,Maluku Utara,0,0,0,0,1,0,0,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,0.76,0.00,0.00,0.00%,0.00%,1.00,1.00
4/7/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,9,0,0,9,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,1.71,0.00,0.00,0.00%,0.00%,0.00,1.00
4/7/2020,ID-PA,Papua,0,1,0,-1,26,3,4,19,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,5.99,0.23,0.69,11.54%,15.38%,1.00,1.00
4/7/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.88,50.00%,50.00%,1.00,1.00
4/7/2020,ID-RI,Riau,0,0,0,0,12,2,1,9,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,1.98,0.00,0.33,16.67%,8.33%,0.00,1.00
4/7/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,1.28,0.00,0.00,0.00%,0.00%,1.00,1.00
4/7/2020,ID-SN,Sulawesi Selatan,10,0,2,8,121,11,23,87,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.06,12.84,0.00,1.17,9.09%,19.01%,0.34,1.00
4/7/2020,ID-ST,Sulawesi Tengah,0,0,2,-2,5,2,2,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,1.69,0.00,0.68,40.00%,40.00%,1.00,1.00
4/7/2020,ID-SG,Sulawesi Tenggara,0,0,0,0,6,0,1,5,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,2.28,0.00,0.00,0.00%,16.67%,0.00,1.00
4/7/2020,ID-SA,Sulawesi Utara,3,1,0,2,8,2,1,5,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.14,3.03,0.38,0.76,25.00%,12.50%,1.50,
4/7/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,0,18,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,3.26,0.00,0.00,0.00%,0.00%,0.00,1.00
4/7/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,1.95,0.00,0.24,12.50%,12.50%,1.00,1.00
4/7/2020,ID-SU,Sumatera Utara,0,0,0,0,26,5,0,21,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,1.75,0.00,0.34,19.23%,0.00%,0.00,1.00
4/8/2020,ID-AC,Aceh,0,0,0,0,5,0,0,5,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,0.00%,1.00,1.00
4/8/2020,ID-BA,Bali,6,0,0,6,49,2,20,27,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,1.42,11.62,0.00,0.47,4.08%,40.82%,,1.00
4/8/2020,ID-BT,Banten,19,0,0,19,200,21,9,170,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.77,18.65,0.00,1.96,10.50%,4.50%,3.17,0.00
4/8/2020,ID-BE,Bengkulu,0,0,0,0,2,2,0,0,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,1.00,0.00,1.00,100.00%,0.00%,1.00,1.00
4/8/2020,ID-JK,DKI Jakarta,86,8,5,73,1424,165,102,1157,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,7.93,131.29,0.74,15.21,11.59%,7.16%,0.78,0.57
4/8/2020,ID-YO,Daerah Istimewa Yogyakarta,0,3,3,-6,38,6,7,25,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.00,10.47,0.83,1.65,15.79%,18.42%,0.00,
4/8/2020,IDN,Indonesia,218,19,18,181,2956,240,222,2494,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,0.82,11.15,0.07,0.91,8.12%,7.51%,0.88,1.58
4/8/2020,ID-JA,Jambi,0,0,0,0,2,0,12,-10,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,0.57,0.00,0.00,0.00%,600.00%,1.00,1.00
4/8/2020,ID-JB,Jawa Barat,24,5,1,18,422,38,23,361,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.53,9.34,0.11,0.84,9.00%,5.45%,0.30,
4/8/2020,ID-JT,Jawa Tengah,7,2,2,3,138,34,36,68,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.19,3.79,0.05,0.93,24.64%,26.09%,7.00,
4/8/2020,ID-JI,Jawa Timur,2,0,1,1,196,16,42,138,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.05,4.84,0.00,0.40,8.16%,21.43%,0.40,1.00
4/8/2020,ID-KB,Kalimantan Barat,0,0,0,0,10,3,4,3,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1.84,0.00,0.55,30.00%,40.00%,1.00,1.00
4/8/2020,ID-KS,Kalimantan Selatan,4,0,1,3,22,3,1,18,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.99,5.47,0.00,0.75,13.64%,4.55%,,0.00
4/8/2020,ID-KT,Kalimantan Tengah,0,1,0,-1,20,2,44,-26,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,7.78,0.39,0.78,10.00%,220.00%,1.00,
4/8/2020,ID-KI,Kalimantan Timur,1,0,0,1,31,1,3,27,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,8.73,0.00,0.28,3.23%,9.68%,,1.00
4/8/2020,ID-KU,Kalimantan Utara,1,0,0,1,16,0,0,16,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,24.68,0.00,0.00,0.00%,0.00%,,1.00
4/8/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,2,1,0,1,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,1.45,0.00,0.72,50.00%,0.00%,1.00,1.00
4/8/2020,ID-KR,Kepulauan Riau,0,0,0,0,10,4,4,2,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,5.18,0.00,2.07,40.00%,40.00%,1.00,1.00
4/8/2020,ID-LA,Lampung,3,2,0,1,15,5,7,3,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.33,1.65,0.22,0.55,33.33%,46.67%,,
4/8/2020,ID-MA,Maluku,2,0,0,2,3,0,1,2,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.08,1.62,0.00,0.00,0.00%,33.33%,,1.00
4/8/2020,ID-MU,Maluku Utara,1,0,0,1,2,0,0,2,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,1.53,0.00,0.00,0.00%,0.00%,,1.00
4/8/2020,ID-NB,Nusa Tenggara Barat,0,0,0,0,9,0,0,9,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,1.71,0.00,0.00,0.00%,0.00%,1.00,1.00
4/8/2020,ID-PA,Papua,11,0,0,11,37,3,4,30,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,2.53,8.52,0.00,0.69,8.11%,10.81%,,0.00
4/8/2020,ID-PB,Papua Barat,0,0,0,0,2,1,1,0,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,1.75,0.00,0.88,50.00%,50.00%,1.00,1.00
4/8/2020,ID-RI,Riau,0,0,0,0,12,2,1,9,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,1.98,0.00,0.33,16.67%,8.33%,1.00,1.00
4/8/2020,ID-SR,Sulawesi Barat,0,0,0,0,2,0,0,2,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,1.28,0.00,0.00,0.00%,0.00%,1.00,1.00
4/8/2020,ID-SN,Sulawesi Selatan,5,1,2,2,126,12,25,89,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.53,13.37,0.11,1.27,9.52%,19.84%,0.50,
4/8/2020,ID-ST,Sulawesi Tengah,0,0,0,0,5,2,2,1,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,1.69,0.00,0.68,40.00%,40.00%,1.00,1.00
4/8/2020,ID-SG,Sulawesi Tenggara,4,0,0,4,10,0,1,9,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,3.79,0.00,0.00,0.00%,10.00%,,1.00
4/8/2020,ID-SA,Sulawesi Utara,0,0,0,0,8,2,1,5,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,3.03,0.00,0.76,25.00%,12.50%,0.00,0.00
4/8/2020,ID-SB,Sumatera Barat,0,0,0,0,18,0,0,18,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,3.26,0.00,0.00,0.00%,0.00%,1.00,1.00
4/8/2020,ID-SS,Sumatera Selatan,0,0,0,0,16,2,2,12,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,1.95,0.00,0.24,12.50%,12.50%,1.00,1.00
4/8/2020,ID-SU,Sumatera Utara,29,0,0,29,55,5,0,50,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.95,3.70,0.00,0.34,9.09%,0.00%,,1.00
4/9/2020,ID-AC,Aceh,0,0,1,-1,5,0,1,4,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,0.95,0.00,0.00,0.00%,20.00%,1.00,1.00
4/9/2020,ID-BA,Bali,14,0,0,14,63,2,20,41,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,3.32,14.94,0.00,0.47,3.17%,31.75%,2.33,1.00
4/9/2020,ID-BT,Banten,3,2,0,1,203,23,9,171,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.28,18.93,0.19,2.15,11.33%,4.43%,0.16,
4/9/2020,ID-BE,Bengkulu,2,0,0,2,4,2,0,2,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,1.00,2.00,0.00,1.00,50.00%,0.00%,,1.00
4/9/2020,ID-JK,DKI Jakarta,226,34,5,187,1650,199,107,1344,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,20.84,152.13,3.13,18.35,12.06%,6.48%,2.63,4.25
4/9/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,3,-1,40,6,10,24,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,11.02,0.00,1.65,15.00%,25.00%,,0.00
4/9/2020,IDN,Indonesia,337,40,30,267,3293,280,252,2761,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.27,12.42,0.15,1.06,8.50%,7.65%,1.55,2.11
4/9/2020,ID-JA,Jambi,0,0,0,0,2,0,12,-10,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,0.57,0.00,0.00,0.00%,600.00%,1.00,1.00
4/9/2020,ID-JB,Jawa Barat,22,6,2,14,444,44,25,375,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.49,9.83,0.13,0.97,9.91%,5.63%,0.92,1.20
4/9/2020,ID-JT,Jawa Tengah,4,1,3,0,142,35,39,68,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.11,3.90,0.03,0.96,24.65%,27.46%,0.57,0.50
4/9/2020,ID-JI,Jawa Timur,27,2,7,18,223,18,49,156,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.67,5.51,0.05,0.44,8.07%,21.97%,13.50,
